uid,department_id,school_kcode,school_name,name,name_hira,created_date,updated_date
1849,1849,gcl-K25006443-0000,広島修道大学大学院,法学研究科,ほうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1850,1850,gcl-K25006443-0000,広島修道大学大学院,経済科学研究科,けいざいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1851,1851,col-K23006421-0000,広島国際大学,保健医療学部,ほけんいりょうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1852,1852,col-K23006421-0000,広島国際大学,健康スポーツ学部,けんこうすぽーつがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1853,1853,col-K23006421-0000,広島国際大学,健康科学部,けんこうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1854,1854,col-K23006421-0000,広島国際大学,医療栄養学部,いりょうえいようがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1855,1855,col-K23006421-0000,広島国際大学,医療福祉学部,いりょうふくしがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1856,1856,col-K23006421-0000,広島国際大学,医療経営学部,いりょうけいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1857,1857,col-K23006421-0000,広島国際大学,心理学部,しんりがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1858,1858,col-K23006421-0000,広島国際大学,心理科学部,しんりかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1859,1859,col-K23006421-0000,広島国際大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1860,1860,col-K23006421-0000,広島国際大学,総合リハビリテーション学部,そうごうりはびりてーしょんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1861,1861,col-K23006421-0000,広島国際大学,薬学部,やくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1862,1862,gcl-K25006421-0000,広島国際大学大学院,医療・福祉科学研究科,いりょう・ふくしかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1863,1863,gcl-K25006421-0000,広島国際大学大学院,心理科学研究科,しんりかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1864,1864,gcl-K25006421-0000,広島国際大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1865,1865,gcl-K25006421-0000,広島国際大学大学院,薬学研究科,やくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1866,1866,,広島国際学院大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1867,1867,,広島国際学院大学,情報文化学部,じょうほうぶんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1868,1868,,広島国際学院大学大学院,工学研究科,こうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1869,1869,,広島国際学院大学大学院,現代社会学研究科,げんだいしゃかいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1870,1870,col-K23006328-0000,広島大学,医学部,いがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1871,1871,col-K23006328-0000,広島大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1872,1872,col-K23006328-0000,広島大学,情報科学部,じょうほうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1873,1873,col-K23006328-0000,広島大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1874,1874,col-K23006328-0000,広島大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1875,1875,col-K23006328-0000,広島大学,歯学部,しがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1876,1876,col-K23006328-0000,広島大学,法学部,ほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1877,1877,col-K23006328-0000,広島大学,理学部,りがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1878,1878,col-K23006328-0000,広島大学,生物生産学部,せいぶつせいさんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1879,1879,col-K23006328-0000,広島大学,経済学部,けいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1880,1880,col-K23006328-0000,広島大学,総合科学部,そうごうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1881,1881,col-K23006328-0000,広島大学,薬学部,やくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1882,1882,gcl-K25006328-0000,広島大学大学院,人間社会科学研究科,じんげんしゃかいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1883,1883,gcl-K25006328-0000,広島大学大学院,先進理工系科学研究科,せん進りこう系かがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1884,1884,gcl-K25006328-0000,広島大学大学院,医系科学研究科,い系かがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1885,1885,gcl-K25006328-0000,広島大学大学院,統合生命科学研究科,とうごうせいめいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1886,1886,col-K23006454-0000,広島女学院大学,人文学部,じんぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1887,1887,col-K23006454-0000,広島女学院大学,人間生活学部,じんげんせいかつがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1888,1888,gcl-K25006454-0000,広島女学院大学大学院,人間生活学研究科,じんげんせいかつがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1889,1889,gcl-K25006454-0000,広島女学院大学大学院,言語文化研究科,げんごぶんかけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1890,1890,col-K23006410-0000,広島工業大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1891,1891,col-K23006410-0000,広島工業大学,情報学部,じょうほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1892,1892,col-K23006410-0000,広島工業大学,環境学部,かんきょうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1893,1893,col-K23006410-0000,広島工業大学,生命学部,せいめいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1894,1894,gcl-K25006410-0000,広島工業大学大学院,工学系研究科,こうがく系けんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1895,1895,col-K23006351-0000,広島市立大学,国際学部,こくさいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1896,1896,col-K23006351-0000,広島市立大学,情報科学部,じょうほうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1897,1897,col-K23006351-0000,広島市立大学,芸術学部,げいじゅつがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1898,1898,gcl-K25006351-0000,広島市立大学大学院,国際学研究科,こくさいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1899,1899,gcl-K25006351-0000,広島市立大学大学院,平和学研究科,へいわがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1900,1900,gcl-K25006351-0000,広島市立大学大学院,情報科学研究科,じょうほうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1901,1901,gcl-K25006351-0000,広島市立大学大学院,芸術学研究科,げいじゅつがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1902,1902,col-K23006373-0000,広島文化学園大学,人間健康学部,じんげんけんこうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1903,1903,col-K23006373-0000,広島文化学園大学,学芸学部,がくげいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1904,1904,col-K23006373-0000,広島文化学園大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1905,1905,gcl-K25006373-0000,広島文化学園大学大学院,人間健康学研究科,じんげんけんこうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1906,1906,gcl-K25006373-0000,広島文化学園大学大学院,教育学研究科,きょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1907,1907,gcl-K25006373-0000,広島文化学園大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1908,1908,col-K23006465-0000,広島文教大学,人間科学部,にんげんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1909,1909,col-K23006465-0000,広島文教大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1910,1910,gcl-K25006465-0000,広島文教大学大学院,人間科学研究科,じんげんかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1911,1911,col-K23006409-0000,広島経済大学,メディアビジネス学部,めでぃあびじねすがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1912,1912,col-K23006409-0000,広島経済大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1913,1913,col-K23006409-0000,広島経済大学,経済学部,けいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1914,1914,gcl-K25006409-0000,広島経済大学大学院,経済学研究科,けいざいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1915,1915,col-K23007651-0000,広島都市学園大学,健康科学部,けんこうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1916,1916,col-K23007651-0000,広島都市学園大学,子ども教育学部,しどもきょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1917,1917,gcl-K25006450-0000,広島都市学園大学大学院,保健学研究科,ほけんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1918,1918,col-K23007569-0000,弘前医療福祉大学,保健学部,ほけんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1919,1919,col-K23000388-0000,弘前大学,人文社会科学部,じんぶんしゃかいかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1920,1920,col-K23000388-0000,弘前大学,医学部,いがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1921,1921,col-K23000388-0000,弘前大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1922,1922,col-K23000388-0000,弘前大学,理工学部,りこうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1923,1923,col-K23000388-0000,弘前大学,農学生命科学部,のうがくせいめいかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1924,1924,gcl-K25000388-0000,弘前大学大学院,人文社会科学研究科,じんぶんしゃかいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1925,1925,gcl-K25000388-0000,弘前大学大学院,保健学研究科,ほけんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1926,1926,gcl-K25000388-0000,弘前大学大学院,医学研究科,いがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1927,1927,gcl-K25000388-0000,弘前大学大学院,地域共創科学研究科,ちいききょうそうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1928,1928,gcl-K25000388-0000,弘前大学大学院,地域社会研究科,ちいきしゃかいけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1929,1929,gcl-K25000388-0000,弘前大学大学院,教育学研究科,きょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1930,1930,gcl-K25000388-0000,弘前大学大学院,理工学研究科,りこうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1931,1931,gcl-K25000388-0000,弘前大学大学院,農学生命科学研究科,のうがくせいめいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1932,1932,col-K23000469-0000,弘前学院大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1933,1933,col-K23000469-0000,弘前学院大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1934,1934,col-K23000469-0000,弘前学院大学,社会福祉学部,しゃかいふくしがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1935,1935,gcl-K25000469-0000,弘前学院大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1936,1936,gcl-K25000469-0000,弘前学院大学大学院,社会福祉学研究科,しゃかいふくしがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1937,1937,col-K23006605-0000,徳島大学,医学部,いがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1938,1938,col-K23006605-0000,徳島大学,歯学部,しがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1939,1939,col-K23006605-0000,徳島大学,理工学部,りこうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1940,1940,col-K23006605-0000,徳島大学,生物資源産業学部,せいぶつしげんさんぎょうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1941,1941,col-K23006605-0000,徳島大学,総合科学部,そうごうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1942,1942,col-K23006605-0000,徳島大学,薬学部,やくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1943,1943,gcl-K25006605-0000,徳島大学大学院,保健科学研究科,ほけんかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1944,1944,gcl-K25006605-0000,徳島大学大学院,創成科学研究科,そうせいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1945,1945,gcl-K25006605-0000,徳島大学大学院,医学研究科,いがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1946,1946,gcl-K25006605-0000,徳島大学大学院,医科栄養学研究科,いかえいようがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1947,1947,gcl-K25006605-0000,徳島大学大学院,口腔科学研究科,こうこうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1948,1948,gcl-K25006605-0000,徳島大学大学院,薬学研究科,やくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1949,1949,col-K23002047-0000,恵泉女学園大学,人文学部,じんぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1950,1950,col-K23002047-0000,恵泉女学園大学,人間社会学部,じんげんしゃかいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1951,1951,gcl-K25002047-0000,恵泉女学園大学大学院,人文学研究科,じんぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1952,1952,gcl-K25002047-0000,恵泉女学園大学大学院,平和学研究科,へいわがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1953,1953,,情報セキュリティ大学院大学大学院,情報セキュリティ研究科,じょうほうせきゅりてぃけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1954,1954,,情報科学芸術大学院大学大学院,メディア表現研究科,めでぃあ表げんけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1955,1955,col-K23040046-0000,情報経営イノベーション専門職大学,情報経営イノベーション学部,じょうほうけいえいいのべーしょんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1956,1956,col-K23001459-0000,愛国学園大学,人間文化学部,じんげんぶんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1957,1957,col-K23006683-0000,愛媛大学,医学部,いがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1958,1958,col-K23006683-0000,愛媛大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1959,1959,col-K23006683-0000,愛媛大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1960,1960,col-K23006683-0000,愛媛大学,法文学部,ほうぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1961,1961,col-K23006683-0000,愛媛大学,理学部,りがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1962,1962,col-K23006683-0000,愛媛大学,社会共創学部,しゃかいきょうそうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1963,1963,col-K23006683-0000,愛媛大学,農学部,のうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1964,1964,gcl-K25006683-0000,愛媛大学大学院,人文社会科学研究科,じんぶんしゃかいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1965,1965,gcl-K25006683-0000,愛媛大学大学院,医学系研究科,いがく系けんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1966,1966,gcl-K25006683-0000,愛媛大学大学院,教育学研究科,きょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1967,1967,gcl-K25006683-0000,愛媛大学大学院,理工学研究科,りこうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1968,1968,gcl-K25006683-0000,愛媛大学大学院,農学研究科,のうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1969,1969,gcl-K25006683-0000,愛媛大学大学院,連合農学研究科,連ごうのうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1970,1970,col-K23006694-0000,愛媛県立医療技術大学,保健科学部,ほけんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1971,1971,gcl-K25006694-0000,愛媛県立医療技術大学大学院,保健医療学研究科,ほけんいりょうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1972,1972,col-K23004304-0000,愛知みずほ大学,人間科学部,にんげんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1973,1973,gcl-K25004304-0000,愛知みずほ大学大学院,人間科学研究科,じんげんかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1974,1974,col-K23004201-0000,愛知医科大学,医学部,いがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1975,1975,col-K23004201-0000,愛知医科大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1976,1976,gcl-K25004201-0000,愛知医科大学大学院,医学研究科,いがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1977,1977,gcl-K25004201-0000,愛知医科大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1978,1978,col-K23004197-0000,愛知大学,国際コミュニケーション学部,こくさいこみゅにけーしょんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1979,1979,col-K23004197-0000,愛知大学,地域政策学部,ちいきせいさくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1980,1980,col-K23004197-0000,愛知大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1981,1981,col-K23004197-0000,愛知大学,法学部,ほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1982,1982,col-K23004197-0000,愛知大学,現代中国学部,げんだいちゅうこくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1983,1983,col-K23004197-0000,愛知大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1984,1984,col-K23004197-0000,愛知大学,経済学部,けいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1985,1985,gcl-K25004197-0000,愛知大学大学院,中国研究科,ちゅうこくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1986,1986,gcl-K25004197-0000,愛知大学大学院,国際コミュニケーション研究科,こくさいこみゅにけーしょんけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1987,1987,gcl-K25004197-0000,愛知大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1988,1988,gcl-K25004197-0000,愛知大学大学院,法務研究科,ほうむけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1989,1989,gcl-K25004197-0000,愛知大学大学院,法学研究科,ほうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1990,1990,gcl-K25004197-0000,愛知大学大学院,経営学研究科,けいえいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1991,1991,gcl-K25004197-0000,愛知大学大学院,経済学研究科,けいざいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
1992,1992,col-K23004223-0000,愛知学泉大学,家政学部,かせいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1993,1993,col-K23004212-0000,愛知学院大学,健康科学部,けんこうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1994,1994,col-K23004212-0000,愛知学院大学,商学部,しょうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1995,1995,col-K23004212-0000,愛知学院大学,心理学部,しんりがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1996,1996,col-K23004212-0000,愛知学院大学,心身科学部,しんしんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1997,1997,col-K23004212-0000,愛知学院大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1998,1998,col-K23004212-0000,愛知学院大学,歯学部,しがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
1999,1999,col-K23004212-0000,愛知学院大学,法学部,ほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2000,2000,col-K23004212-0000,愛知学院大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2001,2001,col-K23004212-0000,愛知学院大学,経済学部,けいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2002,2002,col-K23004212-0000,愛知学院大学,総合政策学部,そうごうせいさくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2003,2003,col-K23004212-0000,愛知学院大学,薬学部,やくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2004,2004,gcl-K25004212-0000,愛知学院大学大学院,商学研究科,しょうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2005,2005,gcl-K25004212-0000,愛知学院大学大学院,心身科学研究科,しんしんかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2006,2006,gcl-K25004212-0000,愛知学院大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2007,2007,gcl-K25004212-0000,愛知学院大学大学院,歯学研究科,しがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2008,2008,gcl-K25004212-0000,愛知学院大学大学院,法学研究科,ほうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2009,2009,gcl-K25004212-0000,愛知学院大学大学院,経営学研究科,けいえいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2010,2010,gcl-K25004212-0000,愛知学院大学大学院,経済学研究科,けいざいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2011,2011,gcl-K25004212-0000,愛知学院大学大学院,総合政策研究科,そうごうせいさくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2012,2012,gcl-K25004212-0000,愛知学院大学大学院,薬学研究科,やくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2013,2013,col-K23004245-0000,愛知工業大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2014,2014,col-K23004245-0000,愛知工業大学,情報科学部,じょうほうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2015,2015,col-K23004245-0000,愛知工業大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2016,2016,gcl-K25004245-0000,愛知工業大学大学院,工学研究科,こうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2017,2017,gcl-K25004245-0000,愛知工業大学大学院,経営情報科学研究科,けいえいじょうほうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2018,2018,col-K23004234-0000,愛知工科大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2019,2019,gcl-K25004234-0000,愛知工科大学大学院,工学研究科,こうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2020,2020,col-K23004119-0000,愛知教育大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2021,2021,gcl-K25004119-0000,愛知教育大学大学院,教育学研究科,きょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2022,2022,col-K23004290-0000,愛知文教大学,人文学部,じんぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2023,2023,gcl-K25004290-0000,愛知文教大学大学院,国際文化研究科,こくさいぶんかけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2024,2024,col-K23004289-0000,愛知東邦大学,人間健康学部,じんげんけんこうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2025,2025,col-K23004289-0000,愛知東邦大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2026,2026,col-K23004289-0000,愛知東邦大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2027,2027,col-K23004267-0000,愛知淑徳大学,グローバル・コミュニケーション学部,ぐろーばる・こみゅにけーしょんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2028,2028,col-K23004267-0000,愛知淑徳大学,ビジネス学部,びじねすがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2029,2029,col-K23004267-0000,愛知淑徳大学,交流文化学部,こう流ぶんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2030,2030,col-K23004267-0000,愛知淑徳大学,人間情報学部,じんげんじょうほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2031,2031,col-K23004267-0000,愛知淑徳大学,健康医療科学部,けんこういりょうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2032,2032,col-K23004267-0000,愛知淑徳大学,創造表現学部,そう造表げんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2033,2033,col-K23004267-0000,愛知淑徳大学,心理学部,しんりがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2034,2034,col-K23004267-0000,愛知淑徳大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2035,2035,col-K23004267-0000,愛知淑徳大学,福祉貢献学部,ふくしこうけんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2036,2036,gcl-K25004267-0000,愛知淑徳大学大学院,グローバルカルチャー・コミュニケーション研究科,ぐろーばるかるちゃー・こみゅにけーしょんけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2037,2037,gcl-K25004267-0000,愛知淑徳大学大学院,ビジネス研究科,びじねすけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2038,2038,gcl-K25004267-0000,愛知淑徳大学大学院,心理医療科学研究科,しんりいりょうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2039,2039,gcl-K25004267-0000,愛知淑徳大学大学院,教育学研究科,きょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2040,2040,gcl-K25004267-0000,愛知淑徳大学大学院,文化創造研究科,ぶんかそう造けんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2041,2041,col-K23004256-0000,愛知産業大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2042,2042,col-K23004256-0000,愛知産業大学,造形学部,造けいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2043,2043,gcl-K25004256-0000,愛知産業大学大学院,造形学研究科,造けいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
2044,2044,col-K23004153-0000,愛知県立大学,外国語学部,がいこくごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
2045,2045,col-K23004153-0000,愛知県立大学,情報科学部,じょうほうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
